Ticker,FloatShares
DNOW,102638772.0
GEO,133922351.0
AMPL,95240001.0
TIC,52375729.0
ETHA,0.0
AAON,67220928.0
FUN,98437797.0
MTH,69513176.0
DYNX,14129698.0
SSRM,200152227.0
DOCN,65073385.0
TVTX,87437117.0
UNFI,58994612.0
AFRM,307120330.0
ALGM,122848266.0
SNV,137775071.0
AES,708344163.0
CAVA,98913328.0
NE,125439046.0
GGAL,160121770.0
ANF,46597672.0
GTLB,154523293.0
BRSL,114351930.0
PD,85960458.0
BLDR,107497671.0
COUR,136432491.0
S,300535243.0
QXO,481956828.0
GGLL,0.0
TLN,44304817.0
BBWI,209244061.0
OI,150307455.0
TEAM,258209825.0
FCX,1427832698.0
NOV,368367341.0
ILMN,153675740.0
SE,583305438.0
TDS,98565105.0
AMKR,99914724.0
IMAX,43263664.0
M,269412212.0
GLOB,43052239.0
EDU,157549881.0
EMN,114602016.0
LI,1020990865.0
DECK,145798620.0
MRVL,857102673.0
FRSH,225541900.0
CRS,46016482.0
ONTO,48550047.0
RHI,98783904.0
LUV,519379420.0
CNX,135039306.0
TECH,154965120.0
ALK,114625497.0
PRGS,42283736.0
EQT,618115977.0
ONON,247294337.0
AVDL,80284202.0
MDB,78565521.0
PBI,169230300.0
APA,358846038.0
VST,336419174.0
FLYW,112747339.0
NTRA,131619428.0
XRAY,198016727.0
DXC,177980057.0
AUPH,116304319.0
STNG,44268884.0
CYTK,116794470.0
RNG,87490915.0
CNK,102469941.0
SLNO,44218622.0
YPF,393120201.0
PENN,148611715.0
SONO,117272280.0
TWLO,145687943.0
ROKU,145553134.0
CSTM,125518958.0
BRZE,84318489.0
W,117420590.0
PWP,58465835.0
DRS,74253386.0
LKQ,255515877.0
MTDR,115504537.0
ACVA,167477565.0
SGHC,153100422.0
ADNT,81998954.0
TPH,84554205.0
RVMD,161882911.0
PCOR,110743662.0
LW,138007450.0
LYFT,381169101.0
MU,1114119654.0
EAT,43796256.0
LC,110810613.0
VERX,141167185.0
ATEC,112090036.0
BILL,92997939.0
ARLO,99423163.0
APG,371865485.0
PAAS,360928944.0
TER,159931841.0
MRX,47057088.0
OS,165547217.0
FTV,336857810.0
HAL,848791721.0
THC,87275238.0
NU,4242650853.0
AR,287252693.0
AAPU,0.0
COHR,126040574.0
ASAN,130579808.0
DAR,156103565.0
GO,93361391.0
VYX,133053141.0
CCJ,433727657.0
PANW,661268838.0
FND,105869299.0
SHOP,1292986613.0
BROS,109288038.0
ATI,136242659.0
ODFL,182340508.0
FA,78014534.0
YETI,82030574.0
CORT,93203641.0
MCHP,528160494.0
RELY,163738004.0
KMX,149313836.0
MIR,215595393.0
WWW,79458391.0
ZIM,119036234.0
ATAT,136397989.0
BILI,418441630.0
GKOS,54992302.0
TOST,521597739.0
WRBY,113588639.0
UNH,904634479.0
ASO,65634184.0
GAP,241070672.0
FLG,299475239.0
CMG,1330126142.0
GLBE,107021415.0
LITE,66632189.0
BTSG,95440837.0
PGNY,78466857.0
WAY,115635783.0
SHC,146618203.0
IQV,168527630.0
XENE,74393225.0
HUM,120002109.0
TMHC,96182538.0
XPO,114308040.0
DAL,650553639.0
ALKS,161346741.0
AMD,1611029525.0
AMTM,197063460.0
LULU,104429777.0
AU,502672051.0
SLB,1497485538.0
HMY,621745999.0
CROX,51289586.0
UHS,60689646.0
PLTR,2158472177.0
GFS,104625485.0
TTD,486565083.0
CLBT,108956934.0
UPWK,121961559.0
CAKE,45750648.0
TREX,106518872.0
VSH,133932166.0
KBH,65288314.0
SWK,154310132.0
MMYT,73469570.0
CEG,312790211.0
DBRG,173856255.0
KNX,157174555.0
JHX,576035900.0
PTCT,75729667.0
REZI,135762950.0
CYBR,49225705.0
TENB,119870642.0
PEGA,88103293.0
HGV,63861909.0
ADMA,230544230.0
AGI,419012274.0
DDOG,337605973.0
TAL,588298386.0
PRM,139026797.0
IOT,462426596.0
HASI,119387214.0
RSI,90689133.0
BZ,226560132.0
EXE,228108146.0
DKNG,477737807.0
INMD,61249982.0
DOCS,181734154.0
TMO,376864717.0
NCLH,444976431.0
CELH,174725397.0
LAZ,92073050.0
INDV,109933848.0
WAL,104748775.0
PSTG,308794468.0
SLG,70969573.0
FMC,123874480.0
SCCO,81437615.0
JBS,1628430133.0
KVYO,234830079.0
CRWD,239769347.0
RMBS,106775532.0
KD,226984985.0
SIRI,330014965.0
LEVI,364645811.0
CHWY,407810961.0
XYZ,594116125.0
URBN,55773701.0
EL,358029126.0
FI,539253497.0
ENR,64661557.0
GTM,268894773.0
LEN,253728324.0
AVPT,119134264.0
OWL,574184615.0
PK,194124116.0
MAT,319759012.0
PATH,478884892.0
EYE,77205661.0
IP,522695830.0
UTZ,70782043.0
GMED,134413706.0
RYAN,220926960.0
COLD,284012191.0
DHI,263114106.0
FTNT,636087485.0
SMPL,92028405.0
AS,146266123.0
PR,538821184.0
PVH,47700725.0
PYPL,952441168.0
NXPI,251776409.0
GFI,895022227.0
GME,408699589.0
VBTX,51736597.0
IONS,155505525.0
OVV,255787286.0
NVST,162567042.0
CWAN,265042511.0
WBD,2334329117.0
TAC,294604705.0
BBY,195420735.0
NET,341705619.0
ABR,184286628.0
DAN,144190231.0
SCS,108558510.0
JBGS,61637762.0
SBUX,1134279965.0
RRC,234937549.0
IBKR,426455881.0
NKE,1451877666.0
OKTA,166203317.0
KGC,1219220829.0
A,282965100.0
PHM,195986757.0
STX,211170345.0
KNTK,39241583.0
BBIO,160864334.0
DINO,170498701.0
FRO,143148147.0
SFM,97193396.0
BRBR,125363945.0
ACAD,165563360.0
JBHT,77882006.0
CI,262902725.0
FIVE,53768706.0
HPE,1305975145.0
ST,143821425.0
SW,519409353.0
TRU,193009593.0
DVN,609225764.0
YOU,84777044.0
CNH,874583507.0
TOL,97500507.0
OZK,107786716.0
TME,1528283264.0
MGM,207663768.0
VNOM,218452917.0
NRG,193230548.0
KGS,54183910.0
PTC,118459224.0
DAY,153788094.0
BEKE,375003632.0
ESTC,90618260.0
EGO,202204137.0
NEM,1097251591.0
FBIN,119420439.0
PPBI,94722206.0
DXCM,387019730.0
CPRX,111165697.0
BIIB,146343029.0
SITC,49584083.0
ARE,170930709.0
SQQQ,0.0
OPCH,160449218.0
ANET,1032725433.0
WPM,453420604.0
DKS,77138161.0
CAG,474037399.0
XPEV,931996041.0
GTX,198668490.0
QRVO,91922701.0
TEVA,1146755133.0
GRFS,835170259.0
CWK,228624106.0
VLO,308978207.0
MAC,250832201.0
STLD,139010692.0
UBER,2009131309.0
FAF,97062635.0
SRAD,262697288.0
TTAN,42176725.0
VNO,178084331.0
COLB,208522821.0
FTI,405852405.0
SN,76797417.0
SGRY,75855084.0
DEI,160823175.0
VRNS,106507284.0
LTH,122665821.0
AEM,505051584.0
STR,76134442.0
IR,396627287.0
XHR,97708468.0
CCL,1199671959.0
CART,203212437.0
PDD,1352566754.0
BAH,121937137.0
APTV,215754212.0
DHR,652394261.0
FLEX,372992730.0
TDC,93346038.0
DOCU,199901330.0
DELL,619588614.0
BIDU,347715794.0
RCL,252219636.0
CGNX,167430225.0
APO,401632267.0
BABA,2382029080.0
VVV,126795745.0
NCNO,106392205.0
FOUR,66840232.0
ORCL,1642671195.0
GPN,241576553.0
FLS,129990245.0
SWKS,149490050.0
CG,255162807.0
OMC,191324709.0
TSCO,528462343.0
TQQQ,0.0
FULT,179566556.0
OXY,980535009.0
ZS,97739720.0
IVZ,443932139.0
TPG,343417237.0
WH,74637519.0
PWR,147360377.0
NMRK,179878000.0
FANG,187329940.0
EFX,123110793.0
HWM,398766192.0
HTHT,306938701.0
BANC,138165962.0
MGY,182380901.0
KRC,117179788.0
MOS,315956365.0
IPG,364652964.0
DVAX,114396245.0
AUB,141147891.0
CPB,196402975.0
KLG,62844923.0
GM,949691140.0
GNRC,58080087.0
DV,136108775.0
SLM,205743019.0
LAUR,125788319.0
AVGO,4611399574.0
DT,297822088.0
TXN,907617832.0
HCA,170976904.0
CVS,1266433846.0
REXR,236182798.0
SFNC,141932431.0
CUK,1301159545.0
GEHC,455297363.0
XP,449724572.0
TIGO,97429224.0
NUE,229149748.0
ELAN,491945742.0
STZ,155546989.0
AMRZ,506752696.0
CIEN,139137642.0
LBTYA,334439961.0
BXP,157948186.0
KKR,683062740.0
CARR,800425427.0
EXLS,155336096.0
LNG,219772522.0
BIRK,39975643.0
HAYW,206624056.0
MT,761518524.0
NVT,162440249.0
SNOW,320320355.0
KHC,1179716608.0
PLD,923944256.0
WMG,510718200.0
BA,755162896.0
ALNY,125349536.0
ZTO,813279432.0
MRK,2509505804.0
TGT,453213727.0
NTNX,261457106.0
PINS,665696823.0
BKR,984624961.0
SSB,99832546.0
ESI,224511241.0
EXTR,129170562.0
ONB,335557584.0
BG,165625589.0
PSX,403606317.0
PRMB,256275513.0
JEF,164207337.0
NEE,2057329555.0
PARA,654659724.0
WDC,345531562.0
SEE,145454386.0
GPK,291847628.0
LNC,187540712.0
BMY,2033854392.0
OUT,135570693.0
LRCX,1273319190.0
HSY,201762155.0
UNM,168615320.0
IBIT,0.0
GNTX,224168381.0
NSA,69902714.0
JBL,104582580.0
CADE,181072870.0
BYD,54873415.0
EXPE,120208727.0
SBS,683507949.0
UPS,846675836.0
WY,718637943.0
WBS,166859615.0
PLNT,83505229.0
FDX,215762897.0
JD,1441254977.0
WT,124036086.0
AMAT,800476507.0
CVE,1272161712.0
PM,1554177285.0
WSM,118249293.0
GLNG,88396278.0
BX,772738533.0
Z,213371622.0
CTRA,751041954.0
MAS,208596262.0
F,3897408058.0
DASH,359606069.0
ZION,145173856.0
ALLY,303662761.0
TPR,206798594.0
TRGP,213355008.0
INSM,185939994.0
MGA,265479269.0
SBLK,91623729.0
AROC,171998911.0
HE,172118135.0
GTLS,44675278.0
SARO,179267091.0
PPC,41326764.0
MMM,532118142.0
WYNN,81274529.0
CMA,127375986.0
EBC,194252092.0
GXO,112127187.0
OMF,118251638.0
BMRN,189059109.0
ISRG,356339483.0
OTIS,392059761.0
ROIV,401305117.0
PSN,105586650.0
ACI,402859023.0
CF,160776617.0
BHP,1268680544.0
TXT,177008709.0
KMT,75205513.0
GIS,540354297.0
PCAR,515276222.0
HPQ,937350308.0
AMGN,536599401.0
GSK,1955388990.0
HSIC,104865796.0
B,1715689224.0
FNB,354463240.0
TSM,5181032983.0
DD,417374074.0
APH,1213585933.0
ASB,164054685.0
GTES,252816120.0
TW,235185822.0
BWXT,90990689.0
HXL,78834546.0
CHRW,117777352.0
FR,131270686.0
VIPS,514881980.0
AOS,137757476.0
SON,97478299.0
APLE,221175798.0
FHB,124777238.0
HAS,131838372.0
ARES,202405975.0
TGNA,158673483.0
INCY,192560296.0
MWA,153735430.0
FLO,196970006.0
QCOM,1077923158.0
TS,528612927.0
KVUE,1918604361.0
EXR,210101834.0
FBP,157873066.0
FHN,500656724.0
SYF,370338719.0
WDAY,265057042.0
CDNS,270896750.0
ADM,477125766.0
KBR,127014762.0
DGX,111264332.0
NTRS,187992174.0
DHT,129160561.0
VEEV,149320166.0
MRP,120636865.0
BAM,353116322.0
BP,2596248447.0
GILD,1241929760.0
TT,221964720.0
DOC,692637398.0
ZWS,148175830.0
AKR,130259806.0
COO,198206592.0
NVDA,23407700800.0
SGI,170424281.0
VIAV,219669672.0
ABBV,1764822604.0
HST,684385627.0
MPC,306358716.0
HALO,121860886.0
CPNG,1371397886.0
COF,633981980.0
RIO,1625985078.0
HESM,207953906.0
SJM,104249151.0
COP,1261241008.0
CMCSA,3655183493.0
WMB,1215354281.0
ZBH,197573980.0
LYV,154973652.0
CCI,433601475.0
HRL,290114703.0
WFC,3248478676.0
EBAY,455640425.0
SUI,123527359.0
GE,1057503641.0
AXTA,215486798.0
RYAAY,214343776.0
ACN,621214273.0
HOMB,185417116.0
PPG,224567211.0
OTEX,253029876.0
CP,917557402.0
HBAN,1448482556.0
FNF,259327996.0
PFG,221128204.0
BJ,130942960.0
ADSK,213389598.0
MTCH,243444911.0
DLTR,208371895.0
BN,1356855314.0
AXP,694899414.0
ABT,1728757146.0
PBR,6273795408.0
DG,219291728.0
MLI,107937681.0
KEY,1091810498.0
EOG,544568803.0
EQNR,622206999.0
EQH,300067414.0
RCI,485228832.0
HMC,482943576.0
GOOGL,12085607902.0
CRBG,358440531.0
VIK,260536813.0
CFG,429810339.0
GPC,138526869.0
ETN,390466139.0
WAB,169061746.0
GMAB,615072310.0
YUMC,360038145.0
MDLZ,1291507022.0
UE,125661057.0
LMT,233292936.0
NTAP,199123117.0
IBM,930537178.0
ABNB,602399262.0
C,1862214593.0
ADI,494798459.0
AM,333015641.0
OKE,623448071.0
MKC,267820890.0
CNI,603864188.0
CRM,931255852.0
ADBE,422716148.0
NTST,93996607.0
EXPD,136011001.0
NTR,487161846.0
GOOG,11206516678.0
AJG,253393535.0
RF,895812510.0
VIV,1613210335.0
BDX,286085948.0
AMT,466829389.0
CUZ,166515076.0
DBX,265636440.0
CSX,1860734139.0
BUD,1925384738.0
ZTS,444766798.0
STAG,185551053.0
PNR,162914791.0
PCG,2185809287.0
PAYX,322170892.0
FLUT,174699424.0
ACGL,361882915.0
TFC,1286969432.0
TTWO,169857398.0
FOXA,425220721.0
HR,347844811.0
EIX,384238276.0
AHR,157956858.0
RYN,154263470.0
SPR,116464800.0
EW,574697299.0
JHG,154955933.0
BCE,920858927.0
TCOM,664133227.0
G,160498832.0
IRM,292641456.0
KMI,1939029227.0
BRO,273685580.0
DEO,555569166.0
VNT,137706409.0
BWA,214457797.0
TAP,178036736.0
CVX,2037099817.0
PHG,950567359.0
PFGC,153149621.0
CUBE,225898766.0
TRV,224163897.0
CBRE,295390484.0
STT,282080775.0
CNQ,2045565775.0
PFE,5675898173.0
FITB,663647913.0
LVS,356369848.0
ZM,301783399.0
CLX,122854769.0
CTSH,486326177.0
DB,1790518221.0
PEP,1364475783.0
LOW,559790133.0
VRSK,139312341.0
PRU,351245664.0
IRT,231780220.0
TROW,216297876.0
IFF,251671781.0
REYN,54039012.0
EA,226802881.0
UNP,592012854.0
AKAM,143287728.0
VRNA,76591309.0
USB,1554536566.0
DOV,136467528.0
RDN,132357543.0
JCI,655880051.0
NSC,224240476.0
EPRT,196946206.0
INFY,4020445927.0
AMZN,9607194399.0
TEL,295085941.0
TTEK,262186275.0
KR,655981793.0
T,7140729823.0
KRG,217580271.0
CRH,674600139.0
MTB,159855476.0
BSX,1470858833.0
DRI,116641702.0
GLW,782862456.0
BEN,281469047.0
AZN,6202636580.0
ALL,262096829.0
SOXX,0.0
VRTX,256077454.0
TMUS,420433278.0
BAC,7392802725.0
DLR,336288171.0
PAA,457596571.0
PGR,584568503.0
XOM,4305149355.0
BXMT,161025175.0
CCK,115286138.0
SHW,231470534.0
KIM,661924276.0
UDR,329699211.0
MTG,225523186.0
AON,208748498.0
CSGP,418019691.0
KDP,1294272728.0
GEN,556896180.0
ELS,188904360.0
CNM,189330450.0
FAST,1145381444.0
AWK,194547064.0
BRX,303748539.0
ROST,319853851.0
ORLY,848102425.0
EQR,376593273.0
TRI,136146164.0
BBVA,5756608262.0
MET,561711957.0
HD,994277317.0
HOLX,220514203.0
SNY,2438933298.0
HLT,229850157.0
GDDY,141464223.0
NWG,2021604414.0
MMC,491196778.0
TRMB,237701126.0
PAGP,192264909.0
POR,108972446.0
AMX,3019010873.0
RJF,181642044.0
SCI,136696717.0
COR,183501343.0
SAP,1164598835.0
KT,489666816.0
PINC,81037849.0
BCS,3337856541.0
CAT,469303352.0
WRB,296939391.0
MUFG,11528970892.0
PNC,393915112.0
MAR,226277810.0
SYK,357522618.0
SNN,437071658.0
TAK,3157468492.0
QGEN,214830914.0
SMH,0.0
CPRT,884467962.0
IBB,0.0
SBRA,233568208.0
TSN,340709173.0
VMC,131856713.0
BOX,139221098.0
HRB,132179724.0
MNST,692606055.0
RDY,832350198.0
PPL,738530705.0
INVH,610730675.0
FSK,279445373.0
JPM,2768815704.0
FIS,524740883.0
MS,1220977468.0
CB,396874764.0
WPC,216211566.0
SMFG,3872307496.0
AAPL,14920804456.0
NYT,159430590.0
HON,634192899.0
BSY,126064642.0
TRP,1037939962.0
APD,220691445.0
ES,366376895.0
TTE,1868019159.0
ALC,489327564.0
QSR,322708008.0
MO,1677524714.0
USFD,229635696.0
UGI,214200611.0
REG,182953093.0
AIG,574568735.0
YUM,277543049.0
CTAS,342507121.0
HIG,280096517.0
CHD,245767945.0
EMR,561196125.0
SYY,483738868.0
SU,1226818900.0
D,851615854.0
CAH,238024934.0
VLTO,247665262.0
ORI,228409442.0
WNS,37330011.0
CL,809037423.0
SCHW,1711992741.0
STWD,348382876.0
AMH,340407720.0
RPRX,443350147.0
XYL,242775186.0
BTI,2183497386.0
ARMK,260323248.0
CNP,649707091.0
WELL,667649436.0
NVS,1942698478.0
KMB,330592166.0
CTRE,190594839.0
NNN,186265455.0
NVEE,58533077.0
DX,127224250.0
NDAQ,428649538.0
VOD,2429999022.0
BALL,276830428.0
BNL,187071509.0
FL,89031579.0
SRE,651570655.0
WTRG,279651171.0
ETR,429595402.0
BK,703482834.0
GLPI,270702246.0
VTR,452229549.0
MDT,1279051107.0
V,1921610791.0
SHEL,2929048134.0
GFL,245956802.0
CTVA,681086031.0
RTX,1337438381.0
PBA,580499040.0
FERG,196362334.0
AFL,484636340.0
SONY,6024900724.0
ITW,291942563.0
LHX,186456818.0
MFC,1709983365.0
CME,358829541.0
AER,171034979.0
MDU,197392736.0
OLO,161312875.0
AAPD,0.0
OHI,288743861.0
RSG,201896349.0
ADC,108734988.0
SSNC,209079063.0
PEG,498245511.0
SPG,323393072.0
VZ,4214372060.0
XEL,590167445.0
PNW,119046653.0
ARR,91257117.0
UBS,3185680246.0
WCN,256731964.0
VICI,1063194350.0
JNJ,2405180257.0
NLY,640283323.0
KBWB,0.0
VTWO,0.0
LNT,256245883.0
AME,229852580.0
GBDC,255613937.0
EXC,1009224427.0
OBDC,480339636.0
NI,469296539.0
DTE,206797297.0
CCEP,215319735.0
GD,267367475.0
AEP,533187941.0
ROL,290351216.0
O,901914123.0
ADP,405372974.0
EVRG,226872487.0
RITM,527117268.0
ED,359541179.0
CIBR,0.0
ECL,253798285.0
ET,3113228453.0
PG,2343055906.0
NWSA,592655858.0
OGE,200390038.0
WM,401918798.0
WEC,318593387.0
MCD,714450963.0
ICLN,0.0
ING,3012191116.0
WMT,4346799106.0
DIS,1796329777.0
CMS,297234566.0
ENB,2177899134.0
AEE,275518002.0
DUK,776037483.0
MPLX,365739369.0
LIN,467086244.0
HDB,2557551422.0
HSBC,3484133032.0
TU,1522961075.0
EPD,1440314436.0
HTGC,178311360.0
KO,4270359594.0
FE,576448973.0
ARCC,700791989.0
TJX,1114125069.0
SDVY,0.0
CSCO,3950630640.0
SO,1098742040.0
ICE,568474998.0
VFLO,0.0
RELX,1829362667.0
UL,2451795866.0
ITOS,35878893.0
CM,885452387.0
IBN,3569222910.0
MCHI,0.0
TD,1748073981.0
RY,1410000764.0
PDBC,0.0
BNS,1244911093.0
TLT,0.0
GMS,37725935.0
RDVY,0.0
QQQM,0.0
VGLT,0.0
SCZ,0.0
EMXC,0.0
IXUS,0.0
VXUS,0.0
QQQI,0.0
VCLT,0.0
ACWI,0.0
BASE,36021694.0
PFF,0.0
JEPQ,0.0
WBA,712716776.0
TXNM,94657213.0
K,298525986.0
PDI,378509508.0
INFA,234488267.0
EMB,0.0
MBB,0.0
FYBR,235141967.0
SPTN,33298357.0
IEF,0.0
CTLP,66204096.0
VWOB,0.0
VMBS,0.0
USIG,0.0
VCIT,0.0
IGIB,0.0
BND,0.0
QYLD,0.0
IUSB,0.0
SKX,133223976.0
VGIT,0.0
IEI,0.0
BNDX,0.0
VTIP,0.0
VCSH,0.0
IGSB,0.0
SHY,0.0
VGSH,0.0
TBIL,0.0
SHV,0.0
MSFT,7323947000.0
META,2510064980.0
AMCR,2298198056.0
VTRS,1146925964.0
LUMN,941128405.0
LLY,849876571.0
MA,816612656.0
COST,442650358.0
NFLX,422148683.0
JNPR,329999573.0
GS,305164420.0
SPGI,304755344.0
HES,291441657.0
NWS,279082225.0
GEV,272055433.0
INTU,271834130.0
FOX,262073724.0
VNET,253411940.0
DE,250783364.0
DFS,250176173.0
NOW,207016576.0
SNPS,183617865.0
CTLT,180364433.0
MCO,179198713.0
L,173048255.0
KEYS,170772917.0
MSI,166155530.0
GRMN,163191600.0
ATO,158080300.0
PSA,157555741.0
CINF,153404699.0
RMD,145601197.0
BLK,143844453.0
NOC,142864990.0
AVB,141834974.0
SOLV,138420716.0
CMI,135606022.0
KLAC,132039200.0
CDW,131131923.0
AIV,128926646.0
LDOS,127570182.0
PH,127459832.0
MCK,124545400.0
RDFN,122271141.0
J,118587929.0
BR,116809083.0
MAA,116027312.0
ROK,112488877.0
ROP,107125043.0
SBAC,106014077.0
CPT,104899958.0
CBOE,104432264.0
REGN,104070683.0
WTW,98708087.0
STE,98006633.0
EQIX,97340721.0
AMP,95003783.0
VRSN,92536443.0
PKG,88046959.0
ANSS,87469529.0
FRT,85494618.0
ALLE,85483798.0
LH,83388895.0
GL,82013469.0
IDXX,79622586.0
AVY,76717362.0
IEX,75122345.0
MSCI,74764646.0
IT,74709768.0
AXON,73656121.0
JKHY,72414565.0
DVA,71812202.0
WST,71450185.0
PODD,70019506.0
DOLE,68082275.0
CPAY,67945089.0
URI,63982626.0
ESS,63952849.0
RAMP,63634433.0
